Event Date,Hours Absent,Function Category
2021-01-18,8,LS9 - Limited Sick @ 90%
2021-03-15,8,LS9 - Limited Sick @ 90%
2021-03-29,8,LS9 - Limited Sick @ 90%
2021-06-09,10,LS9 - Limited Sick @ 90%
2021-06-23,10,LS9 - Limited Sick @ 90%
2021-06-24,10,LS9 - Limited Sick @ 90%
2021-06-28,10,LS9 - Limited Sick @ 90%
2021-06-29,10,LS9 - Limited Sick @ 90%
2021-12-13,10,SI - STD Pay @ 100%
2021-12-14,10,SI - STD Pay @ 100%
2021-12-15,10,SI - STD Pay @ 100%
2021-12-16,10,SI - STD Pay @ 100%
2021-10-04,8.9,SIE - STD Pay @ 100% Incident End
2021-05-10,6.75,SI - STD Pay @ 100%
2021-05-11,6.75,SIE - STD Pay @ 100% Incident End
2021-12-14,6.75,SI - STD Pay @ 100%
2021-12-15,6.75,SI - STD Pay @ 100%
2021-12-18,6.75,SI - STD Pay @ 100%
2021-12-19,6.75,SIE - STD Pay @ 100% Incident End
2021-04-29,7.5,SI - STD Pay @ 100%
2021-04-30,7.5,SIE - STD Pay @ 100% Incident End
2021-09-15,7.5,SIE - STD Pay @ 100% Incident End
2021-10-18,7.75,SIE - STD Pay @ 100% Incident End
2021-05-05,8,SIE - STD Pay @ 100% Incident End
2021-09-16,8,SI - STD Pay @ 100%
2021-09-17,8,SIE - STD Pay @ 100% Incident End
2021-12-09,8,SI - STD Pay @ 100%
2021-12-10,8,SI - STD Pay @ 100%
2021-12-13,8,SIE - STD Pay @ 100% Incident End
2021-09-27,7.5,SI - STD Pay @ 100%
2021-09-28,7.5,SI - STD Pay @ 100%
2021-09-29,7.5,SIE - STD Pay @ 100% Incident End
2021-06-01,8,SI - STD Pay @ 100%
2021-06-02,8,SI - STD Pay @ 100%
2021-06-03,8,SIE - STD Pay @ 100% Incident End
2021-11-09,8,SI - STD Pay @ 100%
2021-11-10,8,SI - STD Pay @ 100%
2021-11-11,8,SI - STD Pay @ 100%
2021-11-12,8,SIE - STD Pay @ 100% Incident End
2021-10-21,8,SIE - STD Pay @ 100% Incident End
2021-12-29,8,SI - STD Pay @ 100%
2021-12-30,8,SIE - STD Pay @ 100% Incident End
2021-06-15,10,SIE - STD Pay @ 100% Incident End
2021-05-03,3.5,SI - STD Pay @ 100%
2021-05-04,8,SI - STD Pay @ 100%
2021-05-05,8,SI - STD Pay @ 100%
2021-05-06,8,SI - STD Pay @ 100%
2021-05-07,8,SI - STD Pay @ 100%
2021-05-10,8,SI - STD Pay @ 100%
2021-05-11,8,SI - STD Pay @ 100%
2021-05-12,8,SI - STD Pay @ 100%
2021-05-13,8,SI - STD Pay @ 100%
2021-05-14,8,SI - STD Pay @ 100%
2021-05-17,8,SI - STD Pay @ 100%
2021-05-18,8,SI - STD Pay @ 100%
2021-05-19,8,SI - STD Pay @ 100%
2021-05-20,8,SI - STD Pay @ 100%
2021-05-21,8,SI - STD Pay @ 100%
2021-05-24,8,SI - STD Pay @ 100%
2021-05-25,8,SI - STD Pay @ 100%
2021-05-26,8,SI - STD Pay @ 100%
2021-05-27,8,SI - STD Pay @ 100%
2021-05-28,8,SI - STD Pay @ 100%
2021-05-31,8,SI - STD Pay @ 100%
2021-06-01,8,SI - STD Pay @ 100%
2021-06-02,8,SI - STD Pay @ 100%
2021-06-03,8,SI - STD Pay @ 100%
2021-06-04,8,SI - STD Pay @ 100%
2021-06-07,8,SI - STD Pay @ 100%
2021-06-08,8,SI - STD Pay @ 100%
2021-06-09,8,SI - STD Pay @ 100%
2021-06-10,8,SI - STD Pay @ 100%
2021-06-11,8,SI - STD Pay @ 100%
2021-06-14,8,SI - STD Pay @ 100%
2021-06-15,8,SI - STD Pay @ 100%
2021-06-16,8,SI - STD Pay @ 100%
2021-06-17,8,SI - STD Pay @ 100%
2021-06-18,8,SI - STD Pay @ 100%
2021-06-21,8,SI - STD Pay @ 100%
2021-06-22,8,SI - STD Pay @ 100%
2021-06-23,8,SI - STD Pay @ 100%
2021-06-24,8,SI - STD Pay @ 100%
2021-06-25,8,SI - STD Pay @ 100%
2021-06-28,8,SI - STD Pay @ 100%
2021-06-29,8,SI - STD Pay @ 100%
2021-06-30,8,SI - STD Pay @ 100%
2021-07-01,8,SI - STD Pay @ 100%
2021-07-02,8,SI - STD Pay @ 100%
2021-07-05,8,SI - STD Pay @ 100%
2021-07-06,8,SI - STD Pay @ 100%
2021-07-07,8,SI - STD Pay @ 100%
2021-07-08,8,SI - STD Pay @ 100%
2021-07-09,8,SI - STD Pay @ 100%
2021-07-19,8,SI - STD Pay @ 100%
2021-07-20,8,SI - STD Pay @ 100%
2021-07-21,8,SI - STD Pay @ 100%
2021-07-22,8,SI - STD Pay @ 100%
2021-07-23,8,SI - STD Pay @ 100%
2021-07-26,8,SI - STD Pay @ 100%
2021-07-27,8,SI - STD Pay @ 100%
2021-07-28,8,SI - STD Pay @ 100%
2021-07-29,8,SI - STD Pay @ 100%
2021-07-30,8,SI - STD Pay @ 100%
2021-08-02,8,SI - STD Pay @ 100%
2021-08-03,8,SI - STD Pay @ 100%
2021-08-04,8,SI - STD Pay @ 100%
2021-08-05,8,SI - STD Pay @ 100%
2021-08-06,8,SI - STD Pay @ 100%
2021-08-09,8,SI - STD Pay @ 100%
2021-08-10,8,SI - STD Pay @ 100%
2021-08-11,8,SI - STD Pay @ 100%
2021-08-12,8,SI - STD Pay @ 100%
2021-08-13,8,SI - STD Pay @ 100%
2021-08-16,8,SI - STD Pay @ 100%
2021-08-17,8,SI - STD Pay @ 100%
2021-08-18,8,SI - STD Pay @ 100%
2021-08-19,8,SI - STD Pay @ 100%
2021-08-20,8,SI - STD Pay @ 100%
2021-08-23,8,SI - STD Pay @ 100%
2021-08-24,8,SI - STD Pay @ 100%
2021-08-25,8,SI - STD Pay @ 100%
2021-08-26,8,SI - STD Pay @ 100%
2021-08-27,8,SI - STD Pay @ 100%
2021-08-30,8,SI - STD Pay @ 100%
2021-08-31,8,SI - STD Pay @ 100%
2021-09-01,8,SI - STD Pay @ 100%
2021-09-02,8,SI - STD Pay @ 100%
2021-09-03,8,SI - STD Pay @ 100%
2021-09-06,4.5,SIE - STD Pay @ 100% Incident End
2021-02-13,6.75,SI - STD Pay @ 100%
2021-02-14,6.75,SIE - STD Pay @ 100% Incident End
2021-09-25,8,SI - STD Pay @ 100%
2021-09-27,8,SI - STD Pay @ 100%
2021-09-28,8,SIE - STD Pay @ 100% Incident End
2021-11-13,8,SIE - STD Pay @ 100% Incident End
2021-12-12,8,S7E - STD Pay @ 75% Incident End
2021-12-30,10,SI - STD Pay @ 100%
2021-12-31,10,SIE - STD Pay @ 100% Incident End
2021-05-27,10,SI - STD Pay @ 100%
2021-05-28,10,SI - STD Pay @ 100%
2021-05-29,14,SI - STD Pay @ 100%
2021-05-30,14,SI - STD Pay @ 100%
2021-06-06,10,SI - STD Pay @ 100%
2021-06-07,10,SI - STD Pay @ 100%
2021-06-08,14,SI - STD Pay @ 100%
2021-06-09,14,SI - STD Pay @ 100%
2021-06-12,10,SI - STD Pay @ 100%
2021-06-13,10,SI - STD Pay @ 100%
2021-06-14,14,SI - STD Pay @ 100%
2021-06-15,14,SI - STD Pay @ 100%
2021-06-22,10,SI - STD Pay @ 100%
2021-06-23,10,SI - STD Pay @ 100%
2021-06-24,14,SI - STD Pay @ 100%
2021-06-25,14,SI - STD Pay @ 100%
2021-06-28,10,SI - STD Pay @ 100%
2021-06-29,10,SI - STD Pay @ 100%
2021-06-30,14,SI - STD Pay @ 100%
2021-07-01,14,SI - STD Pay @ 100%
2021-07-08,10,SI - STD Pay @ 100%
2021-07-09,10,SI - STD Pay @ 100%
2021-07-10,14,SI - STD Pay @ 100%
2021-07-11,14,SIE - STD Pay @ 100% Incident End
2021-09-10,10,SI - STD Pay @ 100%
2021-09-11,10,SI - STD Pay @ 100%
2021-09-12,14,SI - STD Pay @ 100%
2021-09-13,14,SIE - STD Pay @ 100% Incident End
2021-02-24,8,SI - STD Pay @ 100%
2021-02-25,8,SI - STD Pay @ 100%
2021-02-26,8,SI - STD Pay @ 100%
2021-03-01,8,SIE - STD Pay @ 100% Incident End
2021-06-08,8,SI - STD Pay @ 100%
2021-06-09,8,SI - STD Pay @ 100%
2021-06-10,8,SI - STD Pay @ 100%
2021-06-11,8,SI - STD Pay @ 100%
2021-06-12,8,SIE - STD Pay @ 100% Incident End
2021-04-21,8,SI - STD Pay @ 100%
2021-04-22,8,SI - STD Pay @ 100%
2021-04-23,8,SIE - STD Pay @ 100% Incident End
2021-06-05,8,SI - STD Pay @ 100%
2021-06-06,8,SI - STD Pay @ 100%
2021-06-07,8,SI - STD Pay @ 100%
2021-06-08,8,SI - STD Pay @ 100%
2021-06-09,8,SI - STD Pay @ 100%
2021-06-12,8,SI - STD Pay @ 100%
2021-06-13,8,SI - STD Pay @ 100%
2021-06-14,8,SI - STD Pay @ 100%
2021-06-15,8,SI - STD Pay @ 100%
2021-06-16,8,SI - STD Pay @ 100%
2021-06-19,8,SI - STD Pay @ 100%
2021-06-20,8,SI - STD Pay @ 100%
2021-06-21,8,SI - STD Pay @ 100%
2021-06-22,8,SI - STD Pay @ 100%
2021-06-23,8,SI - STD Pay @ 100%
2021-06-26,8,SIE - STD Pay @ 100% Incident End
2021-07-07,8,SI - STD Pay @ 100%
2021-07-08,8,SI - STD Pay @ 100%
2021-07-09,8,SI - STD Pay @ 100%
2021-07-10,8,SIE - STD Pay @ 100% Incident End
2021-08-14,8,SI - STD Pay @ 100%
2021-08-15,8,SIE - STD Pay @ 100% Incident End
2021-11-20,8,S7E - STD Pay @ 75% Incident End
2021-05-20,8,SI - STD Pay @ 100%
2021-05-21,8,SI - STD Pay @ 100%
2021-05-22,8,SI - STD Pay @ 100%
2021-05-25,8,SI - STD Pay @ 100%
2021-05-26,8,SIE - STD Pay @ 100% Incident End
2021-07-24,8,SI - STD Pay @ 100%
2021-07-26,8,SI - STD Pay @ 100%
2021-07-27,8,SIE - STD Pay @ 100% Incident End
2021-01-16,8,SIE - STD Pay @ 100% Incident End
2021-05-25,8,SI - STD Pay @ 100%
2021-05-26,8,SI - STD Pay @ 100%
2021-05-27,8,SI - STD Pay @ 100%
2021-05-30,8,SI - STD Pay @ 100%
2021-05-31,8,SI - STD Pay @ 100%
2021-06-01,8,SI - STD Pay @ 100%
2021-06-02,8,SI - STD Pay @ 100%
2021-06-03,8,SI - STD Pay @ 100%
2021-06-06,8,SI - STD Pay @ 100%
2021-06-07,8,SI - STD Pay @ 100%
2021-06-08,8,SI - STD Pay @ 100%
2021-06-09,8,SI - STD Pay @ 100%
2021-06-10,8,SI - STD Pay @ 100%
2021-06-13,8,SI - STD Pay @ 100%
2021-06-14,8,SI - STD Pay @ 100%
2021-06-15,8,SI - STD Pay @ 100%
2021-06-16,8,SI - STD Pay @ 100%
2021-06-17,8,SI - STD Pay @ 100%
2021-06-20,8,SI - STD Pay @ 100%
2021-06-21,8,SI - STD Pay @ 100%
2021-06-22,8,SI - STD Pay @ 100%
2021-06-23,8,SI - STD Pay @ 100%
2021-06-24,8,SI - STD Pay @ 100%
2021-06-28,8,SI - STD Pay @ 100%
2021-06-29,8,SI - STD Pay @ 100%
2021-06-30,8,SI - STD Pay @ 100%
2021-07-01,8,SI - STD Pay @ 100%
2021-07-02,8,SI - STD Pay @ 100%
2021-07-05,8,SI - STD Pay @ 100%
2021-07-06,8,SI - STD Pay @ 100%
2021-07-07,8,SI - STD Pay @ 100%
2021-07-08,8,SI - STD Pay @ 100%
2021-07-09,8,SI - STD Pay @ 100%
2021-07-12,8,SI - STD Pay @ 100%
2021-07-13,8,SI - STD Pay @ 100%
2021-07-14,8,SI - STD Pay @ 100%
2021-07-15,8,SI - STD Pay @ 100%
2021-07-16,8,SIE - STD Pay @ 100% Incident End
2021-10-28,9.6,SI - STD Pay @ 100%
2021-10-29,9.6,SI - STD Pay @ 100%
2021-10-30,9.4,SIE - STD Pay @ 100% Incident End
2021-06-02,8,SI - STD Pay @ 100%
2021-06-03,8,SI - STD Pay @ 100%
2021-06-04,8,SI - STD Pay @ 100%
2021-06-05,8,SI - STD Pay @ 100%
2021-06-06,8,SIE - STD Pay @ 100% Incident End
2021-11-22,8,SI - STD Pay @ 100%
2021-11-23,8,SI - STD Pay @ 100%
2021-11-24,8,SI - STD Pay @ 100%
2021-11-25,8,SI - STD Pay @ 100%
2021-11-26,8,SIE - STD Pay @ 100% Incident End
2021-05-10,8,SIE - STD Pay @ 100% Incident End
2021-08-19,8,LS9 - Limited Sick @ 90%
2021-08-20,8,LS9 - Limited Sick @ 90%
2021-08-21,8,LS9 - Limited Sick @ 90%
2021-08-24,8,LS9 - Limited Sick @ 90%
2021-08-25,8,LS9 - Limited Sick @ 90%
2021-12-29,9,LS9 - Limited Sick @ 90%
2021-12-30,8.5,LS9 - Limited Sick @ 90%
2021-07-19,8.9,SIE - STD Pay @ 100% Incident End
2021-08-01,8,SIE - STD Pay @ 100% Incident End
2021-11-16,8,SI - STD Pay @ 100%
2021-11-17,8,SI - STD Pay @ 100%
2021-11-18,8,SI - STD Pay @ 100%
2021-11-19,8,SI - STD Pay @ 100%
2021-11-20,8,SIE - STD Pay @ 100% Incident End
2021-12-16,8,SI - STD Pay @ 100%
2021-12-17,8,SI - STD Pay @ 100%
2021-12-18,8,SIE - STD Pay @ 100% Incident End
2021-04-03,8,SI - STD Pay @ 100%
2021-04-04,8,SIE - STD Pay @ 100% Incident End
2021-11-13,8,SI - STD Pay @ 100%
2021-11-14,8,SI - STD Pay @ 100%
2021-11-15,8,SIE - STD Pay @ 100% Incident End
2021-09-15,8,SI - STD Pay @ 100%
2021-09-16,8,SI - STD Pay @ 100%
2021-09-17,8,SI - STD Pay @ 100%
2021-09-18,8,SI - STD Pay @ 100%
2021-09-22,8,SI - STD Pay @ 100%
2021-09-23,8,SI - STD Pay @ 100%
2021-09-24,8,SI - STD Pay @ 100%
2021-09-25,8,SI - STD Pay @ 100%
2021-09-26,8,SI - STD Pay @ 100%
2021-09-29,8,SI - STD Pay @ 100%
2021-09-30,8,SI - STD Pay @ 100%
2021-10-01,8,SI - STD Pay @ 100%
2021-10-02,8,SI - STD Pay @ 100%
2021-10-03,8,SI - STD Pay @ 100%
2021-10-06,8,SI - STD Pay @ 100%
2021-10-07,8,SI - STD Pay @ 100%
2021-10-08,8,SI - STD Pay @ 100%
2021-10-09,8,SI - STD Pay @ 100%
2021-10-10,8,SI - STD Pay @ 100%
2021-10-13,8,SI - STD Pay @ 100%
2021-10-14,8,SI - STD Pay @ 100%
2021-10-15,8,SI - STD Pay @ 100%
2021-10-16,8,SI - STD Pay @ 100%
2021-10-17,8,SI - STD Pay @ 100%
2021-10-20,8,SI - STD Pay @ 100%
2021-10-21,8,SI - STD Pay @ 100%
2021-10-22,8,SI - STD Pay @ 100%
2021-10-23,8,SI - STD Pay @ 100%
2021-10-24,8,SI - STD Pay @ 100%
2021-10-27,8,SI - STD Pay @ 100%
2021-10-28,8,SI - STD Pay @ 100%
2021-10-29,8,SI - STD Pay @ 100%
2021-10-30,8,SI - STD Pay @ 100%
2021-10-31,8,SI - STD Pay @ 100%
2021-11-03,8,SI - STD Pay @ 100%
2021-11-04,8,SI - STD Pay @ 100%
2021-11-05,8,SI - STD Pay @ 100%
2021-11-06,8,SI - STD Pay @ 100%
2021-11-07,8,SI - STD Pay @ 100%
2021-11-10,8,SI - STD Pay @ 100%
2021-11-11,8,SI - STD Pay @ 100%
2021-11-12,8,SI - STD Pay @ 100%
2021-11-13,8,SI - STD Pay @ 100%
2021-11-14,8,SI - STD Pay @ 100%
2021-11-17,8,SIE - STD Pay @ 100% Incident End
2021-08-12,8,SIE - STD Pay @ 100% Incident End
2021-05-30,8,S9 - STD Pay @ 90%
2021-05-31,8,S9 - STD Pay @ 90%
2021-06-01,8,S9 - STD Pay @ 90%
2021-06-02,8,S9 - STD Pay @ 90%
2021-06-03,8,S9E - STD Pay @ 90% Incident End
2021-06-14,8,S9 - STD Pay @ 90%
2021-06-15,8,S9 - STD Pay @ 90%
2021-06-16,8,S9 - STD Pay @ 90%
2021-06-17,8,S9 - STD Pay @ 90%
2021-06-18,8,S9 - STD Pay @ 90%
2021-06-21,8,S9 - STD Pay @ 90%
2021-06-22,8,S9 - STD Pay @ 90%
2021-06-23,8,S9 - STD Pay @ 90%
2021-06-24,8,S9 - STD Pay @ 90%
2021-06-25,8,S9 - STD Pay @ 90%
2021-06-28,8,S9 - STD Pay @ 90%
2021-06-29,8,S9 - STD Pay @ 90%
2021-06-30,8,S9 - STD Pay @ 90%
2021-07-01,8,S9 - STD Pay @ 90%
2021-07-02,8,S9 - STD Pay @ 90%
2021-07-05,8,S9 - STD Pay @ 90%
2021-07-06,8,S9 - STD Pay @ 90%
2021-07-07,8,S9 - STD Pay @ 90%
2021-07-08,8,S9 - STD Pay @ 90%
2021-07-09,8,S9 - STD Pay @ 90%
2021-07-12,8,S9 - STD Pay @ 90%
2021-07-13,8,S9 - STD Pay @ 90%
2021-07-14,8,S9 - STD Pay @ 90%
2021-07-15,8,S9 - STD Pay @ 90%
2021-07-16,8,S9 - STD Pay @ 90%
2021-07-19,8,S9 - STD Pay @ 90%
2021-07-20,8,S9 - STD Pay @ 90%
2021-07-21,8,S9 - STD Pay @ 90%
2021-07-22,8,S9 - STD Pay @ 90%
2021-07-23,8,S9 - STD Pay @ 90%
2021-07-26,8,S9 - STD Pay @ 90%
2021-07-27,8,S9 - STD Pay @ 90%
2021-07-28,8,S9 - STD Pay @ 90%
2021-07-29,8,S9 - STD Pay @ 90%
2021-07-30,8,S9 - STD Pay @ 90%
2021-08-02,8,S9 - STD Pay @ 90%
2021-08-03,8,S9 - STD Pay @ 90%
2021-08-04,8,S9 - STD Pay @ 90%
2021-08-05,8,S9 - STD Pay @ 90%
2021-08-06,8,S9 - STD Pay @ 90%
2021-08-09,8,S9 - STD Pay @ 90%
2021-08-10,8,S9 - STD Pay @ 90%
2021-08-11,8,S9 - STD Pay @ 90%
2021-08-12,8,S9 - STD Pay @ 90%
2021-08-13,8,S9 - STD Pay @ 90%
2021-08-16,8,S9 - STD Pay @ 90%
2021-08-17,8,S9 - STD Pay @ 90%
2021-08-18,8,S9 - STD Pay @ 90%
2021-08-19,8,S9 - STD Pay @ 90%
2021-08-20,8,S9 - STD Pay @ 90%
2021-08-23,8,S9 - STD Pay @ 90%
2021-08-24,8,S9 - STD Pay @ 90%
2021-08-25,8,S9 - STD Pay @ 90%
2021-08-26,8,S9 - STD Pay @ 90%
2021-08-27,8,S9 - STD Pay @ 90%
2021-08-30,8,S9 - STD Pay @ 90%
2021-08-31,8,S9 - STD Pay @ 90%
2021-09-01,8,S9 - STD Pay @ 90%
2021-09-02,8,S9 - STD Pay @ 90%
2021-09-03,8,S9 - STD Pay @ 90%
2021-09-06,8,S9 - STD Pay @ 90%
2021-09-07,8,S9 - STD Pay @ 90%
2021-09-08,8,S9 - STD Pay @ 90%
2021-09-09,8,S9 - STD Pay @ 90%
2021-09-10,8,S9 - STD Pay @ 90%
2021-09-13,8,S9 - STD Pay @ 90%
2021-09-14,8,S9 - STD Pay @ 90%
2021-09-15,8,S9 - STD Pay @ 90%
2021-09-16,8,S9 - STD Pay @ 90%
2021-09-17,8,S9 - STD Pay @ 90%
2021-04-12,10,SI - STD Pay @ 100%
2021-04-13,10,SIE - STD Pay @ 100% Incident End
2021-02-08,8,SI - STD Pay @ 100%
2021-02-09,8,SI - STD Pay @ 100%
2021-02-10,8,SI - STD Pay @ 100%
2021-02-11,8,SI - STD Pay @ 100%
2021-02-12,8,SIE - STD Pay @ 100% Incident End
2021-03-16,8,SI - STD Pay @ 100%
2021-03-17,8,SI - STD Pay @ 100%
2021-03-18,8,SIE - STD Pay @ 100% Incident End
2021-07-26,8,SI - STD Pay @ 100%
2021-07-27,8,SI - STD Pay @ 100%
2021-07-28,8,SI - STD Pay @ 100%
2021-07-29,8,SIE - STD Pay @ 100% Incident End
2021-10-04,8,SI - STD Pay @ 100%
2021-10-05,8,SI - STD Pay @ 100%
2021-10-06,8,SI - STD Pay @ 100%
2021-10-07,8,SIE - STD Pay @ 100% Incident End
2021-11-08,8,S9 - STD Pay @ 90%
2021-11-09,8,S9 - STD Pay @ 90%
2021-11-10,8,S9 - STD Pay @ 90%
2021-11-11,8,S9 - STD Pay @ 90%
2021-11-12,5.9,S9 - STD Pay @ 90%
2021-11-15,8,S9 - STD Pay @ 90%
2021-11-16,8,S9 - STD Pay @ 90%
2021-11-17,8,S9 - STD Pay @ 90%
2021-11-18,8,S9 - STD Pay @ 90%
2021-11-19,8,S9 - STD Pay @ 90%
2021-11-22,8,S9 - STD Pay @ 90%
2021-11-23,8,S9 - STD Pay @ 90%
2021-11-24,8,S9 - STD Pay @ 90%
2021-11-25,8,S9 - STD Pay @ 90%
2021-11-26,8,S9 - STD Pay @ 90%
2021-11-29,8,S9 - STD Pay @ 90%
2021-11-30,8,S9 - STD Pay @ 90%
2021-12-01,8,S9 - STD Pay @ 90%
2021-12-02,8,S9 - STD Pay @ 90%
2021-12-03,8,S9 - STD Pay @ 90%
2021-12-06,8,S9 - STD Pay @ 90%
2021-12-07,8,S9 - STD Pay @ 90%
2021-12-08,8,S9 - STD Pay @ 90%
2021-12-09,8,S9 - STD Pay @ 90%
2021-12-10,8,S9 - STD Pay @ 90%
2021-12-13,8,S9 - STD Pay @ 90%
2021-12-14,8,S9 - STD Pay @ 90%
2021-12-15,8,S9 - STD Pay @ 90%
2021-12-16,8,S9 - STD Pay @ 90%
2021-12-17,8,S9 - STD Pay @ 90%
2021-12-20,8,S9 - STD Pay @ 90%
2021-12-21,8,S9 - STD Pay @ 90%
2021-12-22,5.9,S9 - STD Pay @ 90%
2021-12-23,5.9,S9 - STD Pay @ 90%
2021-12-24,5.9,S9 - STD Pay @ 90%
2021-12-27,5.8,S9 - STD Pay @ 90%
2021-12-28,4,S9 - STD Pay @ 90%
2021-12-29,4,S9 - STD Pay @ 90%
2021-12-30,5,S9 - STD Pay @ 90%
2021-12-31,6,S9 - STD Pay @ 90%
2021-03-14,8.5,SIE - STD Pay @ 100% Incident End
2021-03-26,8.25,SI - STD Pay @ 100%
2021-03-27,8.5,SI - STD Pay @ 100%
2021-03-29,6.75,SI - STD Pay @ 100%
2021-03-30,6.75,SI - STD Pay @ 100%
2021-03-31,6.75,SI - STD Pay @ 100%
2021-04-01,6.75,SI - STD Pay @ 100%
2021-04-02,6.75,SI - STD Pay @ 100%
2021-04-06,6.75,SI - STD Pay @ 100%
2021-04-07,6.75,SI - STD Pay @ 100%
2021-04-08,6.75,SI - STD Pay @ 100%
2021-04-09,6.75,SI - STD Pay @ 100%
2021-04-10,6.75,SI - STD Pay @ 100%
2021-04-12,6.75,SI - STD Pay @ 100%
2021-04-13,6.75,SI - STD Pay @ 100%
2021-04-14,6.75,SI - STD Pay @ 100%
2021-04-15,6.75,SI - STD Pay @ 100%
2021-04-16,6.75,SI - STD Pay @ 100%
2021-04-19,6.75,SI - STD Pay @ 100%
2021-04-20,6.75,SI - STD Pay @ 100%
2021-04-21,6.75,SI - STD Pay @ 100%
2021-04-22,6.75,SI - STD Pay @ 100%
2021-04-23,6.75,SI - STD Pay @ 100%
2021-04-26,6.75,SI - STD Pay @ 100%
2021-04-27,6.75,SI - STD Pay @ 100%
2021-04-28,6.75,SI - STD Pay @ 100%
2021-04-29,6.75,SI - STD Pay @ 100%
2021-04-30,6.75,SI - STD Pay @ 100%
2021-05-03,6.75,SI - STD Pay @ 100%
2021-05-04,6.75,SI - STD Pay @ 100%
2021-05-05,6.75,SI - STD Pay @ 100%
2021-05-06,6.75,SI - STD Pay @ 100%
2021-05-07,6.75,SI - STD Pay @ 100%
2021-05-30,7,SIE - STD Pay @ 100% Incident End
2021-10-29,8.25,SI - STD Pay @ 100%
2021-10-30,8.5,SI - STD Pay @ 100%
2021-10-31,8.5,SI - STD Pay @ 100%
2021-11-01,8.5,SI - STD Pay @ 100%
2021-11-04,8.25,SI - STD Pay @ 100%
2021-11-05,8.25,SI - STD Pay @ 100%
2021-11-08,6.75,SI - STD Pay @ 100%
2021-11-09,6.75,SI - STD Pay @ 100%
2021-11-10,6.75,SI - STD Pay @ 100%
2021-11-11,6.75,SI - STD Pay @ 100%
2021-11-12,6.75,SI - STD Pay @ 100%
2021-11-15,6.75,SI - STD Pay @ 100%
2021-11-16,6.75,SI - STD Pay @ 100%
2021-11-17,6.75,SI - STD Pay @ 100%
2021-11-18,6.75,SI - STD Pay @ 100%
2021-11-19,6.75,SI - STD Pay @ 100%
2021-12-10,8.25,SI - STD Pay @ 100%
2021-12-11,8.5,SI - STD Pay @ 100%
2021-12-12,8.5,SI - STD Pay @ 100%
2021-12-13,8.5,SIE - STD Pay @ 100% Incident End
2021-03-26,12,SI - STD Pay @ 100%
2021-03-27,8,SIE - STD Pay @ 100% Incident End
2021-05-21,8,SI - STD Pay @ 100%
2021-08-31,10,SI - STD Pay @ 100%
2021-09-01,10,SI - STD Pay @ 100%
2021-09-02,10,SIE - STD Pay @ 100% Incident End
2021-12-03,12,SI - STD Pay @ 100%
2021-12-04,8,SIE - STD Pay @ 100% Incident End
2021-06-11,8,SI - STD Pay @ 100%
2021-06-12,8,SI - STD Pay @ 100%
2021-06-13,8,SI - STD Pay @ 100%
2021-06-14,8,SIE - STD Pay @ 100% Incident End
2021-12-07,8,SI - STD Pay @ 100%
2021-12-08,8,SI - STD Pay @ 100%
2021-12-09,8,SI - STD Pay @ 100%
2021-12-10,8,SI - STD Pay @ 100%
2021-12-11,8,SIE - STD Pay @ 100% Incident End
2021-05-19,8,SI - STD Pay @ 100%
2021-05-20,8,SI - STD Pay @ 100%
2021-05-21,8,SIE - STD Pay @ 100% Incident End
2021-10-18,8,SI - STD Pay @ 100%
2021-10-19,8,SI - STD Pay @ 100%
2021-10-20,8,SI - STD Pay @ 100%
2021-10-21,8,SI - STD Pay @ 100%
2021-10-22,8,SI - STD Pay @ 100%
2021-10-25,8,SI - STD Pay @ 100%
2021-10-26,8,SI - STD Pay @ 100%
2021-10-27,8,SI - STD Pay @ 100%
2021-10-28,8,SI - STD Pay @ 100%
2021-10-29,8,SI - STD Pay @ 100%
2021-11-01,8,SI - STD Pay @ 100%
2021-11-02,8,SI - STD Pay @ 100%
2021-11-03,8,SI - STD Pay @ 100%
2021-11-04,8,SI - STD Pay @ 100%
2021-11-05,8,SI - STD Pay @ 100%
2021-11-08,8,SI - STD Pay @ 100%
2021-11-09,8,SI - STD Pay @ 100%
2021-11-10,8,SI - STD Pay @ 100%
2021-11-11,8,SI - STD Pay @ 100%
2021-11-12,8,SI - STD Pay @ 100%
2021-11-15,8,SI - STD Pay @ 100%
2021-11-16,8,SI - STD Pay @ 100%
2021-11-17,8,SI - STD Pay @ 100%
2021-11-18,8,SI - STD Pay @ 100%
2021-11-19,8,SI - STD Pay @ 100%
2021-11-22,8,SI - STD Pay @ 100%
2021-11-23,8,SI - STD Pay @ 100%
2021-11-24,8,SI - STD Pay @ 100%
2021-11-25,8,SI - STD Pay @ 100%
2021-11-26,8,SI - STD Pay @ 100%
2021-11-29,8,SI - STD Pay @ 100%
2021-11-30,8,SI - STD Pay @ 100%
2021-12-01,8,SI - STD Pay @ 100%
2021-12-02,8,SI - STD Pay @ 100%
2021-12-03,8,SIE - STD Pay @ 100% Incident End
2021-04-12,8,SI - STD Pay @ 100%
2021-04-13,8,SI - STD Pay @ 100%
2021-04-14,8,SI - STD Pay @ 100%
2021-04-15,8,SI - STD Pay @ 100%
2021-04-16,8,SIE - STD Pay @ 100% Incident End
2021-02-12,12,SI - STD Pay @ 100%
2021-02-13,12,SIE - STD Pay @ 100% Incident End
2021-04-28,8,SI - STD Pay @ 100%
